Designator,Mid X,Mid Y,Rotation,Layer
C1,190.743,-103.6105,270.0,top
D1,197.612,-103.5955,90.0,top
J1,204.216,-106.172,0.0,top
R1,197.612,-108.712,90.0,top
R2,190.743,-108.204,270.0,top
R3,187.695,-103.632,270.0,top
R4,187.695,-108.738,270.0,top
U1,183.896,-106.172,90.0,top
U2,194.1775,-103.566,180.0,top
U3,194.1775,-108.138,180.0,top
